,GSM239323,GSM239324,GSM239326,GSM239328,GSM239329,GSM239331,GSM239332,GSM239333,GSM239334,GSM239335,GSM239345,GSM239346,GSM239348,GSM239363,GSM239371,GSM239460,GSM239485,GSM239487,GSM239488,GSM239489,GSM239490,GSM239491,GSM239492,GSM239493,GSM239494,GSM239495,GSM239496,GSM239497,GSM239498,GSM239516,GSM239520,GSM239580,GSM240405,GSM240406,GSM240427,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
DLGAP2,1.94035427479687,1.86038701160938,1.86724050117187,1.861303544625,1.87311449026562,1.87804927892188,1.87233967878125,1.92258423389062,1.8718819345,1.853902488625,1.89238770554687,1.85897086714063,1.86724050117187,1.8735785278125,1.87455025339063,1.88908963471875,1.8735785278125,1.85937720928125,1.89152088225,1.92475212820313,1.85336157842187,1.86496162796875,1.86635083254687,1.85666821907812,1.88559655379688,1.88076462973437,1.87233967878125,1.89238770554687,1.86952365709375,1.91462830160938,1.84909197992188,1.8740383290625,1.85510651828125,1.88597542596875,1.90342859528125,1.8877286966875,1.87984390060938,1.86635083254687,1.85227837879688,1.8640131955,1.85623201248437,1.87278323154688,1.86768820821875,1.87498413209375,1.8718819345,1.8681785645
CSF2,4.29711637801562,3.89236404067187,4.11273209095313,3.89425420048437,3.72844203017188,3.88766241740625,3.871060257375,4.37470643239063,3.83618026909375,3.86054375548437,3.8678347358125,3.84140874635938,3.87930887259375,4.14016223260938,3.93046940957813,4.07936797035937,3.83827211135937,3.94341057728125,4.43718848682813,4.52339376665625,3.93696259403125,3.89350875734375,3.97486131279687,3.89658260325,3.92271778559375,3.8748493691875,3.88680649320312,3.81240949978125,4.05399437895313,4.4512539530625,3.62182437025,3.3455827485625,3.55444696839063,3.81430440821875,3.8231337276875,3.91522769217188,3.94477689873437,3.950490272875,3.92856999765625,3.87819134551563,4.55181065732812,3.87204247826562,3.66996297460937,3.98807652410937,3.91984042854688,3.97216474367187
SET,10.2132968790781,9.98640050417188,9.76412167559375,9.79560552096875,9.95619785629687,9.97443178814063,9.49725860779687,9.36447958529688,9.7239143563125,10.0870535154375,10.2682781092188,9.46247866178125,10.2555694814375,9.67844717357812,10.8753588084375,10.5814865059375,10.0347801267969,10.0853426346563,8.86306243165625,10.078630427375,9.94977833184375,10.1084983232969,10.4002446279687,10.379696304375,10.52476321,10.4535061967188,9.68700746695312,9.98078467690625,10.0237408486094,9.78843849367187,9.43985202579687,9.77945631123437,9.60935490195313,10.4315714059375,10.4819630904687,9.50163423840625,9.01499743173438,9.034666675375,9.41091314601563,9.11949486682813,8.85284856776562,8.60425714203125,8.4939250405625,8.27618963264062,8.58921287501562,8.79428028654688
GRM4,5.57712918534375,5.2758884258125,5.2705998043125,5.08100368265625,5.3652250421875,5.33551424626562,5.33951817357813,5.36214910890625,5.01858388889062,5.223657625125,5.38429746925,5.44146839515625,5.26805435525,5.70853800476563,5.5068356504375,6.60077244614062,5.67802688932812,5.35495365076562,6.08636017353125,5.57176574017187,5.44010744334375,6.15725392890625,5.37978878196875,5.55383848896875,5.91147981759375,5.54882911003125,5.48687325128125,5.7215018025625,5.8914578503125,5.53905417582812,5.11761729642187,5.27305016828125,5.16350081884375,5.39542050215625,5.35343624842188,5.29423209271875,5.82638545523437,5.58760541698437,5.48297769585938,6.72422209473438,5.94818925121875,5.77681516739062,5.388221130375,5.48838803526562,5.73410022648438,5.50531959590625
IRX5,2.174016166125,2.16268399015625,2.17112188842188,2.178284024,2.16532430692188,2.1729048575625,2.173280718,2.1729048575625,2.17112188842188,2.1562518998125,2.16886576160937,2.1798591304375,2.177297375125,2.16622711926563,2.1691001260625,2.1691001260625,2.16290318126563,4.3016313158125,2.14154844779687,2.14712574465625,2.1521046810625,2.17048720057812,3.07892005476563,2.18160623465625,7.29291630760938,5.51375889073438,2.24351792034375,6.09678710545313,2.16603184823438,2.1709019365625,2.21522817073437,5.6934855696875,2.2165832871875,4.35278718053125,4.77245697429688,2.18258273792188,2.16557932392187,2.17531244132813,2.1465484998125,2.18493342140625,2.15787365796875,2.16868624403125,2.15496242667187,2.16809695089063,2.16849421401563,2.17135105328125
CDKN2D,6.61720462278125,7.12227503909375,6.43553909185937,6.37605672503125,6.21005266542188,6.81990652353125,6.26351083867188,6.43906845245313,6.47205732620313,6.69150698909375,6.16037920959375,6.27667523540625,8.26301535285937,7.64917254298437,5.42883505282813,7.30294776965625,6.93797319282813,6.51593316264062,7.9656241095625,6.3991206535,6.30591737832813,7.15288560264062,4.94467849403125,6.99266750346875,6.34851168960938,6.304934862,7.65130601504687,3.92049734410937,7.93934096103125,7.00107690151563,7.29196886914063,5.63487944864062,6.13031362053125,6.39403586264063,6.1709992464375,5.82597615090625,9.38454412603125,9.407664034875,8.44864179859375,8.70123866667188,9.39799150014063,8.57603384417187,8.63188594025,8.12182284521875,8.75901282760938,9.3174657808125
ST20,6.17608108729688,5.89285521501562,5.89324929548437,5.8514224148125,6.029750308625,6.00210006351563,5.93428251909375,6.029750308625,5.92172900096875,5.85902911903125,6.102827672125,6.25108474285938,5.65554503107813,6.2140020140625,6.18239193207812,6.95276520676563,6.3249808876875,5.9653437090625,6.78903195439062,6.321594444,5.98864076742187,6.1335622208125,5.98780178079688,6.21095894240625,6.09959587129688,6.26942257257812,5.97397293935938,6.30208454671875,7.387466230125,6.95348166698438,5.76705304235938,5.93748061884375,5.78094593192187,6.04315408017187,6.00485229625,6.00900618857812,6.48178486642187,6.95712007082813,6.00949902270312,6.9039077559375,7.02563494160937,6.58011665423438,6.77160883178125,6.2033597016875,6.5978463748125,6.751452888375
B4GALT3,6.15336088364062,6.73961251678125,7.0984503588125,6.851047555125,7.42342985204688,7.03413105390625,7.01534519492188,7.238260910625,6.66293016042188,7.01498652098438,6.78175363892187,6.61634735321875,7.67583836035937,6.79373842726562,7.30723633701562,7.125348776125,7.41971566920312,7.15462427673438,6.35024827654687,7.91693224959375,7.1945264419375,6.48498415342188,7.05385878614062,6.85470726817188,6.885619257625,7.53153150114063,6.87983690254687,6.963651947125,7.52554627484375,6.90790121723438,7.00940718596875,7.20342101839062,7.02369497026563,7.529593241875,7.14967007171875,7.3430217019375,6.62165901914063,6.79373842726562,6.78492827884375,6.83106275148438,6.76151741273438,6.98743679270313,6.67995127220312,6.30113724042188,6.29818750065625,6.91730182446875
CAMP,4.10777572640625,3.33503259076562,3.55362510089062,2.96023353571875,4.80441828673437,5.78717058898437,2.96658694842188,5.56526342892187,2.55212027845312,2.45238453115625,2.438084104375,2.43158446421875,2.43015435771875,2.42784356685938,2.41916868564063,2.38655348,2.4418513196875,2.45723215334375,2.59261769078125,2.3972618319375,2.456633765625,2.43015435771875,2.42912854025,2.4147051553125,2.44359885917188,2.37735847384375,2.42322457095313,2.4010711155,3.17967054778125,2.42100464201563,6.13938854226562,2.41723064242187,2.483787317625,2.43206016470312,2.43425772764063,2.44166073084375,6.49851156151562,7.73485269003125,5.650724257125,7.3233263525,7.19158274035938,7.49720861015625,6.98315118009375,8.31564539339062,6.36977566648437,5.65791178240625
ABCC8,3.25188985125,3.26293435826563,3.28143498832813,3.25497263907813,3.28569213285938,3.29375620665625,3.279359412375,3.27728802045312,3.28465102595313,3.25920975515625,3.26931396801562,3.30914057028125,3.28744018770313,3.36334401739063,3.31202500048437,3.24702923353125,3.94219462378125,3.29108336634375,3.31682912385938,3.36334401739063,3.11249348142187,3.27618094864062,3.27406304117188,3.28793762860938,3.30512014898438,3.35783679365625,3.27800337303125,3.40256883720313,3.51113233640625,3.36124500985937,3.16170610415625,3.27800337303125,3.14962605175,3.28194700403125,3.42177657175,3.31332931935937,3.2689061870625,3.28352085173437,3.25083508495312,3.5756045120625,3.21000397351562,3.27451951760938,3.29711062403125,3.32329824457813,3.31487493703125,3.29658731478125
SYN2,2.94475163801562,2.60199043029687,2.61710343490625,2.60651767729688,2.57973160796875,2.591688526625,2.61160477192188,2.5982611326875,2.612822096625,2.58378597720312,2.62061046801563,2.619751359,4.24100877870312,2.71756867082813,2.59858261151563,2.55863974879688,5.83153044051562,3.6805921078125,4.84020866326563,2.57060604535938,2.62849118042188,2.68943550065625,2.67135373878125,2.59261769078125,2.60352851159375,2.57865042535937,2.9663999884375,2.556911765875,2.54547727953125,2.58248628401563,3.07689128978125,2.59002439151562,2.63377444567187,2.55263212046875,2.5982611326875,2.596540138875,2.58908635934375,2.60512720159375,2.59888334525,2.57849006295312,2.572855758375,2.67646038159375,2.673084989625,2.63880116315625,2.60825826914063,2.7252225515625
WNT7A,2.931116196375,3.04556475978125,3.0629333221875,3.07957086839063,2.99590126351562,3.0021851116875,2.99759678201562,2.96448255415625,3.03813359729687,2.91760466421875,3.06379685357813,3.07181467142187,3.30719728034375,2.97658369634375,3.01122691925,2.87135783379687,3.00265841228125,3.36002146226563,3.05009744496875,2.90671808810938,3.352195251125,3.32410716226563,3.03358921810938,3.02938852528125,2.99252736448438,3.14317114510937,3.00984919314062,2.97225695739062,2.841220798375,2.943580277625,3.02523191932812,3.01744585021875,3.12398793904687,2.92347473667188,2.93930548151563,3.01344836704688,2.99702576384375,2.97827132176563,2.92500222634375,2.88604113117188,2.9675669676875,2.97920267315625,3.0596172253125,3.04124880365625,3.00159891284375,2.99010873998437
MADD,7.14307275154687,6.51995172179688,6.68845809751562,7.11465994164062,7.13662142401563,7.13612865503125,7.32432298421875,7.20528777928125,6.95276520676563,6.782179244875,8.20763757275,7.10895220410938,7.19202709992187,7.432830590125,7.45674792226562,7.65021151398437,6.90484353971875,6.53727754770313,7.33604843915625,8.07563298839063,7.63299614779687,7.64129952903125,7.82798880525,7.68765222165625,7.4220834886875,7.57293660185938,7.41014536729687,6.7844585650625,7.62207286914063,7.86915743845312,7.12186276679688,7.98736213625,7.996902048125,7.62257541609375,7.74698634710937,7.95322740504688,7.15930728120312,7.30539155964062,7.19951415757812,6.97125876020313,7.35639836571875,7.35491772017188,7.03008804957812,7.18528193545313,7.64129952903125,7.43813397235937
MS4A3,7.6970310461875,6.33338883845312,7.26103375451563,7.6437347655,7.90035988575,7.44835777992188,7.5589046709375,7.86599698676562,7.62207286914063,7.77952690926563,3.72810855709375,3.71467030271875,3.73787342978125,4.0587708213125,7.3736689575,3.8486285325625,6.53385490842188,12.41788135875,3.81270384754687,6.32396663970312,4.59737220164063,3.72743452376562,4.26393556232813,3.7037753445625,5.2268825528125,3.80121133378125,6.02607032759375,10.8419942567188,5.47204306715625,3.5860026196875,12.0281013703125,3.729356860125,5.99721329453125,10.7212706553125,5.93470468840625,3.77539712920312,3.62724657953125,6.30334348790625,3.67098574067187,5.63155480470312,6.16361804453125,4.50046587125,6.1094965260625,7.72653945154688,3.81364103295313,5.0805077300625
RAD51B,3.05065540890625,3.01555756648437,3.00802127610938,3.08922710398438,3.07797471328125,3.12337546632812,3.11145711354688,3.07433098403125,3.13158476434375,3.13712190326563,3.07819310334375,2.98693153417187,3.1184040813125,3.08010927942188,3.10723544389062,2.99054978996875,3.14154142642187,3.73579051885937,3.0225501835,3.0548571908125,3.02025162571875,2.85789217498438,3.10623023810937,2.96833252884375,3.083273156625,3.10389140321875,3.10516025226562,3.20110182625,2.9578758841875,3.0793277405625,3.729356860125,3.55391418384375,3.57585217851563,3.09100680259375,3.10372651292188,3.09371647845312,3.39938087692187,3.03943330270313,3.13179778723438,3.02167455046875,3.03616696132813,3.03998600820313,2.98532163160937,3.02523191932812,3.07995325115625,3.09252995553125
RGS13,2.94852945090625,2.81804126410937,2.82637975901562,2.82430785675,2.908180548875,2.90590038423437,2.90258255015625,2.94304521584375,2.8679048969375,2.77621517651562,2.8852143499375,2.84206050704688,2.8566830504375,2.93419802307813,2.90721771157813,2.98304490754688,2.9550817036875,2.7931714825625,2.88934709848438,2.98284789051562,2.84993858284375,3.06244346989063,3.53979441440625,2.82986939828125,2.9190629594375,2.9053416890625,2.9068638346875,2.90188433348438,3.00459186470313,2.93205383298438,2.7281059613125,2.85281240478125,2.83870745042188,2.9439060955625,2.94639212359375,2.92619227204688,2.87105035148437,2.91114908446875,2.80992235414063,2.99430095565625,2.80208898821875,2.8815530168125,2.85175525470313,2.88987039342187,2.90273420592187,2.89602410834375
KCNK2,1.9848564186875,1.9766392455625,1.98604023514062,2.03758559170313,2.0120196573125,2.0030514583125,1.99692285976563,1.9906628799375,1.98517431046875,1.97431630379687,2.00540168790625,1.99531970389062,1.9972090595,2.00978030901563,2.020220720375,2.08243768329688,2.00879328696875,1.95747436284375,2.0446660848125,2.042273540375,1.96932060964063,2.00275509053125,1.99565276876562,2.01390010365625,2.02559619701562,2.04497735217188,2.0047668013125,2.06075697092187,2.09130728146875,2.03758559170313,1.98449553957812,1.982961058625,1.9777465695,2.08750826865625,2.065033389,2.00242845820312,2.00072203503125,2.01324294984375,1.9739085433125,2.24388707315625,1.96446371448438,2.0148063998125,1.99464108314062,1.98850294496875,2.02193053403125,2.017608382875
CRISP2,3.07253020764063,4.34970746876562,4.39452285314063,3.07200679328125,6.20068125326562,4.4491826915,2.83210663264062,7.1731145025625,3.47044981365625,2.8319200329375,2.8022656264375,2.7649287854375,2.76431364423438,2.83671170909375,2.8032547889375,2.90590038423437,2.89547708125,2.77832627920312,2.78373265842187,2.7956637338125,2.73378075929688,2.79690781653125,2.79015565623437,2.74564123007812,2.81782900865625,2.83427742678125,2.80635656025,3.49365997932812,2.97066336396875,2.83620138928125,2.85281240478125,2.77212417459375,2.82617495179688,2.86707098379688,2.90020236784375,2.82831321104688,2.7805970495,2.8103944611875,2.72506970251563,2.86941899439062,2.77768019895312,2.79930784929687,2.77881416925,2.80121542732812,2.80890293357812,2.8048728865625
KCNF1,3.0838557974375,3.30168707665625,2.60764421357813,3.46055584678125,3.58511729190625,3.60065641890625,3.85395216625,3.53483258690625,3.39036071235937,3.60329139421875,3.89590651839063,3.42801014795312,3.6671265548125,3.73302113570313,4.4439741075625,4.05595276485938,3.60329139421875,3.63609131523438,4.17463306620312,3.539030808,3.53305547403125,3.71371397314062,3.4764152086875,4.97068301179687,3.60862776954687,3.7037753445625,3.61462156564063,4.09845884603125,5.0214987081875,3.56437259042188,3.66621204860937,3.90122982675,3.91385407225,3.20926565264062,3.16822340453125,3.62758786473437,4.10508738298438,3.58635547165625,3.5510354166875,4.51550245232812,3.56603149789062,3.82236968679688,3.64526206959375,3.84971322573438,3.62245863395313,3.60502197648437
GPR35,4.8553569020625,5.64878531165625,4.68311244642187,4.69474634892187,4.80917926051562,5.12028448575,4.77731305003125,4.85356634673438,4.7509408479375,5.34044184592187,4.83369083267188,5.99402122834375,4.99606708451562,6.23678758060938,4.90752292401563,6.83014505267187,5.29423209271875,6.0713160483125,8.06600546073438,4.94739270292188,5.690751096875,6.37651729865625,4.8610301535625,4.93350577964063,4.89534541698437,4.96390855554688,5.97524705904688,5.04286696992188,7.1034124439375,5.80433140220313,6.431085817,4.79610749832812,4.73537180054687,4.86468849834375,4.82092523810937,4.886700968,4.89374648451563,4.92039146801562,4.78331015610938,5.14330589275,4.95125988426563,4.9822946076875,4.88349135001562,4.91274251242188,4.9715739015625,5.13946359525
POU5F1P3,2.6955676653125,2.80940522971875,2.780976889,2.75446434920313,2.7132173695625,2.72506970251563,2.72730195614063,2.71739677403125,2.53106716982813,2.77295476554688,2.71096547776563,2.77160244903125,2.73535794351563,2.69290662085937,2.716787094375,2.61449708551562,2.69038556667188,2.78531550229687,2.64942614173437,2.64461147751563,2.85175525470313,2.7233094216875,2.747784265375,3.10645247551563,2.7252225515625,2.68311772482812,2.71352213189062,2.627531902625,2.65166083073437,2.68961110110937,2.85544112914063,2.74564123007812,2.75516989342188,2.65425509409375,2.669327542375,2.74208858884375,2.7233094216875,2.70828327409375,2.79824285248438,2.63555849545312,2.70060726875,2.71262722623438,2.77445263964063,2.7767480411875,2.72911654557812,2.71756867082813
TRIM33,4.9293750808125,7.46103931451562,6.68886538964063,7.33328564190625,7.5475190171875,7.69229422445312,7.9554430404375,7.91005563104688,7.46846353998438,7.4920149350625,8.5214394386875,5.91147981759375,5.952616211875,7.0103103891875,7.36663619578125,5.89358230934375,4.63434589764062,5.64153284407813,6.73606397864063,5.75601888207813,5.47250513629688,6.869218835625,7.39855375821875,6.31545719765625,7.97775851784375,7.61546233815625,6.02146455196875,5.91020161365625,5.75520991446875,5.958770710125,5.78488567190625,7.057551067625,7.65130601504687,8.19436259657813,7.88095067532813,8.91529501503125,8.89520561121875,8.8110922151875,8.2588865453125,8.484829430375,8.9400309288125,8.53698407321875,8.78645006771875,8.58160541784375,9.00778113117187,8.58789712739062
